                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    158,                0.72757,                0.45257,                 1.0651,                0.97553,                0.98425,                0.99263,                0.81648,                 0.7343,                0.39229,                 1.0787,              0.0094819,              0.0094819,              0.0094819
                    159,                0.72063,                0.46889,                 1.0493,                0.98691,                      1,                0.99427,                 0.8065,                0.71833,                0.36916,                 1.0888,              0.0094786,              0.0094786,              0.0094786
                    160,                0.75398,                0.50264,                 1.0826,                0.97399,                      1,                0.99377,                0.81851,                0.73743,                0.38367,                  1.091,              0.0094753,              0.0094753,              0.0094753
                    161,                0.75477,                 0.4867,                 1.0678,                0.93951,                0.98765,                0.98394,                0.81168,                0.72525,                0.38755,                 1.0801,               0.009472,               0.009472,               0.009472
                    162,                0.75655,                0.47739,                 1.0812,                0.95085,                0.97531,                0.98545,                 0.8143,                0.74949,                0.40386,                 1.0953,              0.0094687,              0.0094687,              0.0094687
                    163,                0.74817,                0.48721,                 1.0564,                0.95286,                0.99814,                0.99322,                0.79535,                0.78414,                0.38726,                 1.1158,              0.0094654,              0.0094654,              0.0094654
                    164,                0.77087,                0.48598,                 1.0833,                 0.9518,                0.97508,                0.98667,                0.79921,                0.75324,                0.42132,                    1.1,              0.0094621,              0.0094621,              0.0094621
                    165,                0.77729,                0.48016,                 1.0774,                0.94988,                0.96296,                0.98075,                0.80095,                0.75831,                 0.4003,                 1.0973,              0.0094588,              0.0094588,              0.0094588
                    166,                0.73738,                0.46664,                 1.0666,                0.98761,                0.98371,                0.99428,                0.80726,                0.75581,                0.37861,                 1.1098,              0.0094555,              0.0094555,              0.0094555
                    167,                0.71602,                0.45458,                  1.044,                0.97201,                0.97531,                 0.9855,                0.81119,                0.76468,                0.41925,                 1.1332,              0.0094522,              0.0094522,              0.0094522
                    168,                0.73106,                0.47189,                 1.0449,                0.97558,                0.98641,                0.98742,                0.82172,                0.76398,                0.42886,                 1.1298,              0.0094489,              0.0094489,              0.0094489
                    169,                0.74334,                 0.4699,                 1.0654,                0.98763,                 0.9854,                0.98804,                0.80029,                0.75501,                0.40613,                 1.1116,              0.0094456,              0.0094456,              0.0094456
                    170,                 0.7363,                0.46122,                 1.0493,                0.96381,                0.98649,                0.98537,                 0.8035,                 0.7242,                0.39667,                 1.0947,              0.0094423,              0.0094423,              0.0094423
                    171,                0.74078,                  0.476,                   1.07,                0.97346,                0.97531,                 0.9861,                  0.776,                 0.8314,                0.42286,                 1.1857,               0.009439,               0.009439,               0.009439
                    172,                0.73608,                0.47192,                 1.0602,                0.96291,                 0.9615,                0.97941,                0.78503,                 0.8019,                0.36911,                 1.1832,              0.0094357,              0.0094357,              0.0094357
                    173,                0.73739,                0.47188,                 1.0619,                0.99541,                0.98765,                0.99488,                0.80964,                0.74436,                0.35649,                 1.1225,              0.0094324,              0.0094324,              0.0094324
                    174,                0.74656,                0.47301,                 1.0683,                0.98692,                0.98765,                0.99464,                0.79965,                0.75547,                0.36347,                 1.1145,              0.0094291,              0.0094291,              0.0094291
                    175,                0.73142,                  0.478,                 1.0631,                0.98765,                0.98704,                 0.9943,                0.80776,                0.75228,                0.36241,                 1.0996,              0.0094258,              0.0094258,              0.0094258
                    176,                0.72328,                0.46716,                 1.0408,                0.94057,                0.96296,                0.98281,                0.78698,                0.80415,                0.44037,                 1.1516,              0.0094225,              0.0094225,              0.0094225
                    177,                0.74124,                0.46933,                 1.0599,                0.98602,                0.98765,                0.99416,                0.80517,                0.74128,                0.35547,                 1.1099,              0.0094192,              0.0094192,              0.0094192
                    178,                0.76989,                0.49031,                  1.094,                0.98385,                0.97531,                0.99168,                0.78138,                0.77975,                0.37762,                 1.1228,              0.0094159,              0.0094159,              0.0094159
                    179,                0.73178,                0.50138,                 1.0567,                0.98998,                0.96296,                0.99359,                0.80941,                0.72368,                0.37999,                 1.0773,              0.0094126,              0.0094126,              0.0094126
                    180,                0.71521,                0.46977,                 1.0443,                0.99832,                      1,                  0.995,                0.82598,                0.68178,                0.34325,                 1.0791,              0.0094093,              0.0094093,              0.0094093
                    181,                0.73285,                0.47096,                 1.0546,                0.98674,                      1,                0.99463,                0.81875,                0.66781,                0.32589,                 1.0617,               0.009406,               0.009406,               0.009406
                    182,                0.70482,                0.45246,                 1.0421,                 0.9862,                0.98765,                0.99352,                0.81458,                0.70537,                0.36427,                 1.0795,              0.0094027,              0.0094027,              0.0094027
                    183,                0.71952,                0.44904,                 1.0604,                0.97276,                0.96296,                0.98225,                0.79677,                0.75148,                 0.3945,                 1.1009,              0.0093994,              0.0093994,              0.0093994
                    184,                0.69129,                0.46429,                 1.0448,                0.97259,                0.95062,                0.98318,                 0.7979,                0.78977,                0.41782,                 1.1327,              0.0093961,              0.0093961,              0.0093961
                    185,                0.76975,                0.50056,                 1.0927,                0.97337,                0.97531,                0.98594,                0.79975,                0.77134,                0.43172,                  1.145,              0.0093928,              0.0093928,              0.0093928
                    186,                  0.749,                0.48809,                 1.0783,                0.98675,                0.95062,                0.98222,                0.80155,                0.76534,                0.38746,                 1.1325,              0.0093895,              0.0093895,              0.0093895
                    187,                0.73568,                0.47363,                 1.0641,                0.99856,                0.96296,                 0.9845,                0.80322,                0.77991,                0.36807,                 1.1344,              0.0093862,              0.0093862,              0.0093862
                    188,                 0.7451,                0.48403,                 1.0841,                0.98748,                0.97369,                0.99404,                0.81078,                0.74719,                0.37669,                 1.0917,              0.0093829,              0.0093829,              0.0093829
                    189,                0.69482,                0.44785,                 1.0484,                0.98776,                0.99623,                0.99463,                0.80771,                0.73419,                0.33758,                  1.088,              0.0093796,              0.0093796,              0.0093796
                    190,                0.69953,                0.45371,                 1.0414,                0.97403,                0.98765,                0.98628,                0.82675,                0.70579,                0.34736,                 1.0628,              0.0093763,              0.0093763,              0.0093763
                    191,                0.69013,                0.46326,                 1.0361,                0.98764,                0.98645,                0.99439,                0.82058,                0.74474,                0.36252,                 1.0835,               0.009373,               0.009373,               0.009373
                    192,                 0.7219,                0.45954,                 1.0425,                 0.9875,                0.97519,                0.99403,                0.79831,                0.76172,                0.39508,                 1.1227,              0.0093697,              0.0093697,              0.0093697
                    193,                0.70911,                0.45693,                 1.0617,                0.98498,                0.98765,                0.99419,                0.82477,                0.73614,                0.37136,                 1.0983,              0.0093664,              0.0093664,              0.0093664
                    194,                0.71124,                0.44268,                 1.0479,                      1,                0.95962,                0.99275,                0.82312,                 0.7239,                0.34648,                 1.1079,              0.0093631,              0.0093631,              0.0093631
                    195,                0.72499,                0.46856,                  1.065,                      1,                0.98694,                 0.9942,                0.81406,                0.75069,                0.33811,                 1.1064,              0.0093598,              0.0093598,              0.0093598
                    196,                0.72451,                0.46334,                 1.0553,                0.97424,                0.98765,                0.99322,                0.80971,                0.73384,                0.35614,                 1.1141,              0.0093565,              0.0093565,              0.0093565
                    197,                0.73144,                0.47539,                 1.0593,                0.97503,                      1,                0.99427,                0.80925,                0.70643,                0.33789,                 1.0952,              0.0093532,              0.0093532,              0.0093532
                    198,                0.70554,                0.45421,                 1.0356,                      1,                0.93731,                0.99203,                0.80311,                0.72156,                0.36773,                 1.0952,              0.0093499,              0.0093499,              0.0093499
                    199,                0.69092,                0.44463,                 1.0348,                      1,                0.95926,                0.99359,                0.81835,                0.72409,                0.35663,                 1.0906,              0.0093466,              0.0093466,              0.0093466
                    200,                0.72824,                0.45441,                 1.0576,                0.97409,                0.98765,                0.99379,                0.81942,                0.73863,                0.36073,                 1.0925,              0.0093433,              0.0093433,              0.0093433
                    201,                0.73606,                0.45392,                 1.0814,                0.97492,                0.95985,                0.99199,                0.80605,                0.78189,                0.39502,                 1.1223,                0.00934,                0.00934,                0.00934
                    202,                 0.7347,                0.46636,                 1.0661,                0.95087,                0.97531,                0.99167,                0.82125,                0.75258,                0.36832,                 1.1111,              0.0093367,              0.0093367,              0.0093367
                    203,                0.71667,                0.46521,                   1.05,                0.97424,                0.96296,                0.99147,                0.83728,                0.69891,                 0.3589,                 1.0921,              0.0093334,              0.0093334,              0.0093334
                    204,                0.69064,                  0.438,                 1.0376,                0.99246,                0.92593,                0.98993,                0.82041,                0.70878,                0.37561,                 1.0811,              0.0093301,              0.0093301,              0.0093301
                    205,                0.72561,                0.45705,                 1.0578,                0.95178,                0.97464,                0.99123,                0.82279,                0.70744,                0.35505,                 1.0789,              0.0093268,              0.0093268,              0.0093268
                    206,                0.73454,                0.48055,                 1.0607,                0.98731,                0.96076,                0.99142,                0.82295,                0.76995,                0.36028,                 1.1087,              0.0093235,              0.0093235,              0.0093235
                    207,                0.70465,                0.45408,                 1.0321,                0.98748,                0.97347,                0.99199,                0.81283,                0.76467,                0.35847,                 1.0985,              0.0093202,              0.0093202,              0.0093202
                    208,                0.69555,                0.45623,                   1.04,                0.97187,                0.95062,                0.97533,                0.77912,                0.81392,                0.41716,                 1.1317,              0.0093169,              0.0093169,              0.0093169
                    209,                0.69322,                0.45088,                 1.0388,                0.95171,                0.97333,                 0.9837,                  0.797,                0.79397,                0.38341,                 1.1435,              0.0093136,              0.0093136,              0.0093136
                    210,                0.68284,                0.42639,                  1.027,                0.96293,                0.96221,                0.98432,                0.80054,                0.75664,                 0.3863,                 1.1225,              0.0093103,              0.0093103,              0.0093103
                    211,                0.66499,                0.43314,                 1.0264,                0.98749,                0.97467,                0.99405,                0.80291,                0.77243,                0.38261,                 1.1272,               0.009307,               0.009307,               0.009307
                    212,                0.68995,                0.43697,                 1.0346,                0.98672,                0.97531,                0.99379,                 0.8075,                0.75772,                0.34756,                 1.1053,              0.0093037,              0.0093037,              0.0093037
                    213,                0.68147,                0.44424,                 1.0406,                0.97135,                0.98765,                0.98806,                0.82374,                0.73198,                0.34026,                 1.0719,              0.0093004,              0.0093004,              0.0093004
                    214,                0.70761,                0.45184,                 1.0428,                0.98551,                0.96296,                0.98616,                0.82108,                0.70768,                0.33444,                 1.0546,              0.0092971,              0.0092971,              0.0092971
                    215,                0.66745,                0.42525,                 1.0285,                0.97495,                0.96093,                0.97881,                0.81403,                0.76499,                0.42091,                 1.1005,              0.0092938,              0.0092938,              0.0092938
                    216,                0.70135,                0.44452,                 1.0385,                0.96292,                0.98765,                0.98736,                0.79137,                0.83143,                0.41424,                 1.1315,              0.0092905,              0.0092905,              0.0092905
                    217,                0.68383,                0.44244,                 1.0409,                0.96268,                0.97531,                0.98452,                0.80758,                0.75683,                0.37834,                 1.0895,              0.0092872,              0.0092872,              0.0092872
                    218,                0.69537,                0.43644,                 1.0362,                0.97527,                0.97369,                 0.9833,                0.80085,                0.80484,                0.39218,                 1.1028,              0.0092839,              0.0092839,              0.0092839
                    219,                0.68998,                0.44995,                  1.034,                0.99813,                0.96296,                0.98039,                0.78406,                 0.8462,                0.45775,                 1.1444,              0.0092806,              0.0092806,              0.0092806
                    220,                0.67745,                0.44245,                 1.0273,                      1,                0.94134,                0.97818,                0.79046,                0.81251,                0.39457,                 1.1362,              0.0092773,              0.0092773,              0.0092773
                    221,                0.69771,                0.45487,                 1.0384,                      1,                0.97463,                0.99174,                0.81082,                0.76595,                0.35163,                 1.1043,               0.009274,               0.009274,               0.009274
                    222,                0.65841,                0.42862,                 1.0344,                0.96421,                0.99772,                0.99403,                0.82214,                0.73226,                0.32813,                 1.0833,              0.0092707,              0.0092707,              0.0092707
                    223,                0.67644,                0.42821,                 1.0346,                      1,                0.98572,                0.99488,                0.82934,                0.70785,                 0.3273,                 1.0778,              0.0092674,              0.0092674,              0.0092674
                    224,                0.68507,                0.43442,                 1.0309,                      1,                0.99962,                  0.995,                 0.8385,                 0.7226,                0.33479,                 1.0822,              0.0092641,              0.0092641,              0.0092641
                    225,                0.64849,                0.42046,                 1.0178,                0.99884,                      1,                  0.995,                0.83062,                0.73168,                0.33726,                 1.1026,              0.0092608,              0.0092608,              0.0092608
                    226,                0.69872,                0.43982,                 1.0347,                0.98626,                0.98765,                0.99464,                0.81151,                 0.7303,                0.34392,                 1.1135,              0.0092575,              0.0092575,              0.0092575
                    227,                0.68907,                0.42577,                  1.036,                0.99644,                0.98765,                0.98682,                0.81143,                0.73593,                0.37239,                 1.1241,              0.0092542,              0.0092542,              0.0092542
                    228,                0.68529,                0.42775,                  1.039,                0.98487,                0.98765,                0.98686,                0.80098,                0.74539,                0.37758,                 1.1128,              0.0092509,              0.0092509,              0.0092509
                    229,                 0.7205,                0.47401,                 1.0449,                0.97437,                0.97531,                0.99358,                0.81915,                0.76541,                0.35399,                 1.1274,              0.0092476,              0.0092476,              0.0092476
                    230,                0.69917,                0.44765,                 1.0535,                0.98738,                0.96629,                0.98777,                0.79297,                0.78828,                0.36109,                 1.1574,              0.0092443,              0.0092443,              0.0092443
                    231,                0.70374,                 0.4506,                 1.0393,                 0.9878,                0.99976,                0.99451,                0.79107,                 0.8106,                 0.3575,                 1.1612,               0.009241,               0.009241,               0.009241
                    232,                0.66902,                0.44079,                 1.0305,                0.98574,                0.98765,                0.99403,                0.79648,                0.75832,                0.37963,                 1.1268,              0.0092377,              0.0092377,              0.0092377
                    233,                0.70714,                0.44407,                 1.0285,                0.98748,                0.97343,                0.99337,                0.79666,                0.77398,                0.40117,                 1.1296,              0.0092344,              0.0092344,              0.0092344
                    234,                0.67955,                0.42977,                 1.0224,                0.97553,                0.98427,                0.99307,                0.80795,                0.77899,                0.37195,                 1.1403,              0.0092311,              0.0092311,              0.0092311
                    235,                 0.6609,                0.41835,                 1.0177,                0.96067,                0.97531,                0.97885,                0.81414,                0.77626,                 0.4034,                 1.1463,              0.0092278,              0.0092278,              0.0092278
                    236,                 0.6665,                0.44482,                 1.0366,                0.98765,                0.98697,                0.99298,                0.80849,                0.76856,                0.36983,                 1.1359,              0.0092245,              0.0092245,              0.0092245
                    237,                0.68015,                0.42981,                 1.0494,                0.95656,                0.97531,                0.97469,                0.79457,                0.78718,                0.40426,                 1.1447,              0.0092212,              0.0092212,              0.0092212
                    238,                0.66025,                0.44419,                 1.0279,                0.99616,                0.96296,                0.98867,                0.79436,                0.78027,                0.38671,                 1.1481,              0.0092179,              0.0092179,              0.0092179
                    239,                0.67106,                0.42143,                 1.0227,                0.98985,                0.96296,                0.99266,                0.79943,                0.73605,                0.37377,                 1.1414,              0.0092146,              0.0092146,              0.0092146
                    240,                0.70919,                0.45023,                 1.0506,                0.98731,                0.96077,                0.98593,                0.81114,                0.74401,                0.35894,                 1.1277,              0.0092113,              0.0092113,              0.0092113
                    241,                0.72336,                0.44092,                 1.0567,                0.97528,                0.97429,                0.97927,                0.79397,                0.77249,                0.37392,                  1.127,               0.009208,               0.009208,               0.009208
                    242,                  0.696,                0.45426,                 1.0517,                0.99905,                0.97531,                0.98909,                0.81523,                0.72514,                0.34631,                 1.1129,              0.0092047,              0.0092047,              0.0092047
                    243,                0.67996,                0.43988,                 1.0425,                0.99888,                0.97531,                0.99407,                0.81583,                 0.7125,                0.35116,                 1.0981,              0.0092014,              0.0092014,              0.0092014
                    244,                 0.7053,                0.44922,                 1.0608,                0.98749,                0.97487,                0.99199,                0.80886,                0.76264,                0.35024,                 1.1383,              0.0091981,              0.0091981,              0.0091981
                    245,                 0.6625,                0.43117,                 1.0362,                      1,                0.97395,                0.98952,                0.78482,                0.79693,                0.40606,                 1.1641,              0.0091948,              0.0091948,              0.0091948
                    246,                0.66133,                0.42863,                 1.0093,                0.98642,                0.96296,                0.98684,                0.79969,                0.78762,                 0.3989,                 1.1423,              0.0091915,              0.0091915,              0.0091915
                    247,                  0.654,                 0.4118,                 1.0063,                0.98748,                0.97366,                0.99003,                0.80201,                0.82138,                0.40082,                 1.1592,              0.0091882,              0.0091882,              0.0091882
                    248,                0.67299,                0.42933,                 1.0339,                0.97496,                0.96144,                0.98456,                0.78319,                0.81375,                0.41309,                  1.165,              0.0091849,              0.0091849,              0.0091849
                    249,                0.70533,                0.44046,                 1.0418,                0.98428,                0.95062,                0.98712,                0.79739,                0.77325,                0.41506,                 1.1402,              0.0091816,              0.0091816,              0.0091816
                    250,                0.71044,                0.44295,                 1.0427,                0.97366,                0.96296,                0.98643,                0.79965,                0.78771,                0.40687,                 1.1383,              0.0091783,              0.0091783,              0.0091783
                    251,                0.67217,                0.42896,                 1.0214,                      1,                0.95983,                0.99092,                  0.815,                0.74627,                0.39882,                 1.1088,               0.009175,               0.009175,               0.009175
                    252,                0.66816,                0.42083,                  1.016,                0.98427,                0.95062,                0.97982,                0.82962,                0.73198,                0.42158,                 1.1058,              0.0091717,              0.0091717,              0.0091717
                    253,                0.68299,                0.42323,                 1.0305,                0.97496,                0.96133,                0.97784,                0.82717,                0.70429,                0.41138,                 1.0854,              0.0091684,              0.0091684,              0.0091684
                    254,                0.65969,                0.42058,                 1.0294,                0.97498,                0.96215,                0.98082,                0.82046,                0.74562,                0.40973,                 1.1103,              0.0091651,              0.0091651,              0.0091651
                    255,                0.70576,                0.43379,                 1.0551,                      1,                 0.9858,                0.99488,                0.83015,                 0.7154,                0.34186,                 1.1029,              0.0091618,              0.0091618,              0.0091618
                    256,                0.65901,                0.41629,                  1.029,                0.97497,                 0.9619,                0.99128,                0.80119,                 0.7396,                0.36196,                 1.1159,              0.0091585,              0.0091585,              0.0091585
                    257,                0.66829,                0.43991,                 1.0365,                0.96095,                0.96296,                0.98744,                 0.7893,                0.78647,                 0.3952,                 1.1366,              0.0091552,              0.0091552,              0.0091552
                    258,                0.67329,                 0.4123,                 1.0223,                0.99878,                0.97531,                0.99417,                 0.8115,                0.74204,                0.35745,                 1.1085,              0.0091519,              0.0091519,              0.0091519
                    259,                0.66859,                0.42068,                 1.0351,                0.98649,                      1,                0.99476,                 0.8264,                0.73432,                0.33928,                 1.0955,              0.0091486,              0.0091486,              0.0091486
                    260,                0.65355,                0.43797,                 1.0267,                0.99916,                      1,                  0.995,                0.83336,                0.72302,                0.32167,                 1.0964,              0.0091453,              0.0091453,              0.0091453
                    261,                0.66026,                0.41478,                 1.0301,                0.99839,                      1,                  0.995,                0.82316,                0.73122,                 0.3511,                 1.0983,               0.009142,               0.009142,               0.009142
                    262,                0.69714,                 0.4269,                 1.0408,                0.97402,                      1,                0.99464,                0.80189,                0.75631,                0.35692,                 1.1083,              0.0091387,              0.0091387,              0.0091387
                    263,                0.68124,                0.43905,                 1.0336,                0.97559,                 0.9869,                0.98555,                0.81612,                0.72007,                0.35445,                 1.0914,              0.0091354,              0.0091354,              0.0091354
                    264,                 0.6678,                0.43554,                 1.0297,                0.97355,                0.97531,                0.98439,                0.82796,                0.70825,                0.36966,                 1.0788,              0.0091321,              0.0091321,              0.0091321
                    265,                0.69869,                0.42876,                 1.0568,                0.97498,                0.96214,                0.97766,                0.82023,                0.75656,                0.40405,                 1.1243,              0.0091288,              0.0091288,              0.0091288
                    266,                0.64093,                0.42805,                 1.0108,                0.95001,                0.96296,                0.98477,                0.83067,                0.70458,                 0.3693,                 1.0787,              0.0091255,              0.0091255,              0.0091255
                    267,                0.65214,                0.43145,                 1.0101,                0.97495,                0.96105,                0.97653,                0.81039,                0.74377,                0.39102,                 1.1004,              0.0091222,              0.0091222,              0.0091222
                    268,                0.67584,                 0.4387,                 1.0161,                0.97269,                0.98765,                 0.9875,                0.82793,                 0.6969,                0.34904,                 1.0727,              0.0091189,              0.0091189,              0.0091189
                    269,                0.64696,                0.42665,                 1.0279,                0.96338,                0.97437,                0.97933,                 0.8278,                0.71825,                0.37298,                 1.0842,              0.0091156,              0.0091156,              0.0091156
                    270,                0.64916,                0.42452,                 1.0285,                0.95017,                0.97531,                0.97889,                0.82079,                0.75321,                 0.4019,                 1.1161,              0.0091123,              0.0091123,              0.0091123
                    271,                0.63787,                0.39618,                 1.0165,                0.99875,                0.96296,                0.98745,                0.80993,                  0.725,                0.37261,                 1.0959,               0.009109,               0.009109,               0.009109
                    272,                0.67315,                 0.4225,                 1.0288,                0.98734,                0.96275,                0.97276,                0.80003,                0.75748,                0.39127,                 1.1298,              0.0091057,              0.0091057,              0.0091057
                    273,                0.65328,                0.40721,                 1.0258,                0.98666,                0.96296,                0.97941,                0.80586,                0.75577,                0.37936,                 1.1329,              0.0091024,              0.0091024,              0.0091024
                    274,                0.67825,                0.43698,                 1.0399,                0.98764,                0.98642,                0.99452,                0.81562,                0.74265,                0.35941,                 1.1073,              0.0090991,              0.0090991,              0.0090991
                    275,                0.63674,                0.39597,                 1.0234,                      1,                0.98657,                0.99344,                0.82066,                0.73863,                 0.3807,                 1.0983,              0.0090958,              0.0090958,              0.0090958
                    276,                0.66034,                0.43501,                 1.0253,                0.98617,                0.97531,                0.98816,                0.81282,                0.74181,                0.35575,                 1.0922,              0.0090925,              0.0090925,              0.0090925
                    277,                0.63943,                0.40346,                 1.0018,                0.97525,                0.97316,                0.98883,                0.80033,                0.75993,                0.40007,                 1.1053,              0.0090892,              0.0090892,              0.0090892
                    278,                0.64891,                0.41362,                 1.0306,                0.98716,                0.94935,                0.97635,                0.75297,                0.82769,                0.51253,                 1.1344,              0.0090859,              0.0090859,              0.0090859
                    279,                  0.657,                0.41677,                 1.0241,                0.98716,                0.94926,                0.97346,                0.78107,                0.79697,                0.44684,                 1.1361,              0.0090826,              0.0090826,              0.0090826
                    280,                0.65483,                0.41998,                 1.0334,                0.98716,                0.96296,                0.98614,                  0.831,                0.70273,                 0.3589,                 1.0643,              0.0090793,              0.0090793,              0.0090793
                    281,                0.65078,                0.41431,                 1.0236,                0.96282,                0.95903,                0.97777,                0.82971,                 0.6831,                0.40852,                 1.0479,               0.009076,               0.009076,               0.009076
                    282,                0.65632,                0.42201,                 1.0268,                0.98643,                0.95062,                0.98286,                0.81756,                0.70344,                0.43745,                 1.0761,              0.0090727,              0.0090727,              0.0090727
                    283,                0.67211,                0.41237,                 1.0304,                  0.987,                0.93768,                0.97896,                0.80598,                0.71507,                0.42395,                 1.0812,              0.0090694,              0.0090694,              0.0090694
                    284,                0.66921,                 0.4245,                 1.0128,                0.97063,                0.95062,                0.98444,                0.82506,                0.72376,                0.37452,                 1.0775,              0.0090661,              0.0090661,              0.0090661
                    285,                0.69264,                0.47288,                 1.0466,                0.97497,                0.96173,                 0.9918,                0.81772,                0.75157,                0.37671,                 1.0847,              0.0090628,              0.0090628,              0.0090628
                    286,                0.65928,                0.41914,                 1.0253,                 0.9751,                0.96681,                0.99216,                0.81933,                0.74561,                0.36197,                 1.1079,              0.0090595,              0.0090595,              0.0090595
                    287,                0.68082,                0.42506,                 1.0512,                0.96263,                0.98765,                0.98936,                0.81568,                0.74967,                0.37065,                 1.1051,              0.0090562,              0.0090562,              0.0090562
                    288,                0.65021,                0.41154,                  1.023,                0.98908,                0.98765,                0.99476,                0.81782,                0.76278,                0.36504,                 1.1254,              0.0090529,              0.0090529,              0.0090529
                    289,                0.65239,                0.42548,                 1.0252,                0.97531,                      1,                0.99439,                0.81826,                0.75147,                 0.3776,                 1.1398,              0.0090496,              0.0090496,              0.0090496
                    290,                0.65212,                0.41561,                 1.0152,                0.98606,                      1,                0.99476,                0.82157,                0.76367,                 0.3727,                 1.1447,              0.0090463,              0.0090463,              0.0090463
                    291,                0.62674,                0.39961,                 1.0084,                0.98635,                0.97531,                0.98844,                 0.7964,                0.79592,                0.41019,                 1.1525,               0.009043,               0.009043,               0.009043
                    292,                0.64089,                0.41191,                 1.0021,                 0.9994,                0.97531,                0.98843,                0.80672,                 0.7777,                0.42386,                 1.1393,              0.0090397,              0.0090397,              0.0090397
                    293,                0.65179,                0.41822,                 1.0337,                0.98764,                0.98674,                0.98715,                0.80051,                 0.7814,                0.39846,                 1.1435,              0.0090364,              0.0090364,              0.0090364
                    294,                0.66005,                0.39908,                 1.0203,                0.99722,                0.98765,                0.99476,                 0.8187,                 0.7513,                0.34639,                 1.1137,              0.0090331,              0.0090331,              0.0090331
                    295,                0.61231,                0.39595,                0.99755,                 0.9878,                0.99933,                0.99488,                 0.8145,                0.73449,                0.33966,                 1.1108,              0.0090298,              0.0090298,              0.0090298
                    296,                0.63681,                0.41812,                 1.0035,                0.98746,                      1,                0.99476,                0.81331,                0.75498,                0.35437,                 1.1422,              0.0090265,              0.0090265,              0.0090265
                    297,                 0.6483,                0.41466,                 1.0155,                0.98779,                0.99884,                0.99427,                0.80453,                0.77426,                0.36708,                 1.1376,              0.0090232,              0.0090232,              0.0090232
                    298,                0.64058,                0.40201,                 1.0086,                0.98765,                0.98761,                0.99441,                0.80495,                0.79878,                  0.379,                 1.1665,              0.0090199,              0.0090199,              0.0090199
                    299,                0.65053,                0.40814,                 1.0392,                      1,                0.96983,                0.99429,                0.80745,                0.75523,                0.37301,                 1.1321,              0.0090166,              0.0090166,              0.0090166
                    300,                0.64787,                0.40039,                 1.0228,                0.97444,                      1,                0.99451,                 0.8033,                0.76089,                0.35595,                 1.1458,              0.0090133,              0.0090133,              0.0090133
                    301,                0.65144,                0.40101,                 1.0163,                      1,                0.99606,                  0.995,                0.81077,                0.75948,                0.35973,                 1.1344,                0.00901,                0.00901,                0.00901
                    302,                0.62275,                0.40332,                 1.0025,                0.99761,                0.96296,                0.99416,                0.81114,                 0.7973,                0.37692,                 1.1418,              0.0090067,              0.0090067,              0.0090067
                    303,                0.64308,                 0.3993,                  1.018,                0.97553,                 0.9845,                0.99416,                0.81876,                0.78494,                0.37285,                 1.1342,              0.0090034,              0.0090034,              0.0090034
                    304,                0.63209,                0.40036,                 1.0076,                0.97511,                0.98765,                0.99441,                0.81083,                0.75392,                0.35943,                 1.1165,              0.0090001,              0.0090001,              0.0090001
                    305,                0.65812,                0.39837,                 1.0217,                0.96426,                0.99915,                0.99366,                0.81254,                0.75201,                0.34445,                 1.1318,              0.0089968,              0.0089968,              0.0089968
                    306,                0.62276,                0.38069,                 1.0008,                0.98625,                0.97531,                0.98918,                0.80797,                0.78587,                0.40991,                 1.1557,              0.0089935,              0.0089935,              0.0089935
                    307,                0.64202,                0.40566,                 1.0093,                0.99831,                0.96296,                0.97983,                0.80032,                0.77487,                 0.4003,                 1.1455,              0.0089902,              0.0089902,              0.0089902
                    308,                0.61766,                0.40607,                0.99737,                0.97557,                0.98592,                0.99393,                0.80688,                 0.7818,                0.35303,                 1.1523,              0.0089869,              0.0089869,              0.0089869
                    309,                0.61548,                0.40192,                 1.0185,                0.98042,                      1,                0.99476,                0.81582,                0.77369,                0.34491,                 1.1421,              0.0089836,              0.0089836,              0.0089836
                    310,                0.64038,                0.41165,                 1.0135,                      1,                 0.9967,                  0.995,                0.83247,                0.73662,                0.33721,                 1.1228,              0.0089803,              0.0089803,              0.0089803
                    311,                0.63499,                0.40351,                 1.0226,                0.99403,                      1,                  0.995,                0.82059,                 0.7494,                0.34244,                 1.1268,               0.008977,               0.008977,               0.008977
                    312,                0.67225,                0.41619,                 1.0338,                 0.9982,                0.97531,                0.99464,                0.81254,                 0.7806,                0.37152,                 1.1492,              0.0089737,              0.0089737,              0.0089737
                    313,                0.64235,                0.41514,                 1.0244,                0.97411,                0.96296,                0.98535,                0.79037,                0.78995,                0.38029,                  1.154,              0.0089704,              0.0089704,              0.0089704
                    314,                0.61016,                0.39814,                 1.0008,                 0.9753,                0.97492,                0.98629,                0.79839,                0.80248,                0.36729,                 1.1718,              0.0089671,              0.0089671,              0.0089671
                    315,                 0.6597,                0.43289,                 1.0103,                0.97154,                0.98765,                0.98939,                0.80322,                0.81901,                0.36132,                 1.1583,              0.0089638,              0.0089638,              0.0089638
                    316,                0.61225,                0.38164,                 1.0001,                      1,                0.99913,                  0.995,                0.82407,                0.74883,                0.33542,                 1.1073,              0.0089605,              0.0089605,              0.0089605
